utc_timestamp,Electricity_load,Residential_electricity_price,Residential_solar_generation,Temperature,Relative Humidity
2020-08-22 16:45:00,0.113,0.036571221,0.107,13.75,72.55
2020-08-22 17:00:00,0.096,0.042654,0.047,14.0,72.8
2020-08-22 17:15:00,0.079,0.057237907,0.051,14.2,73.0
2020-08-22 17:30:00,0.123,0.052456858,0.026,13.975,70.025
2020-08-22 17:45:00,0.093,0.083736373,0.0,13.75,67.05
2020-08-22 18:00:00,0.106,0.038230166,0.024,14.0,67.3
2020-08-22 18:15:00,0.122,0.049315793,0.036,14.2,67.5
2020-08-22 18:30:00,0.097,0.053218176,0.004,14.975,68.175
2020-08-22 18:45:00,0.114,0.062401282,0.03,15.75,68.85
2020-08-22 19:00:00,0.084,0.062623291,0.037,16.0,69.1
2020-08-22 19:15:00,0.061,0.073245478,0.016,16.2,69.3
2020-08-22 19:30:00,0.062,0.07322159,0.0,13.275,81.875
2020-08-22 19:45:00,0.058,0.049279031,0.006,10.35,94.45
2020-08-22 20:00:00,0.1,0.075282051,0.044,10.6,94.7
2020-08-22 20:15:00,0.081,0.054407442,0.033,10.8,94.9
2020-08-22 20:30:00,0.082,0.042962424,0.027,13.425,96.075
2020-08-22 20:45:00,0.057,0.030061869,0.034,16.05,97.25
2020-08-22 21:00:00,0.103,0.057505103,0.003,16.3,97.5
2020-08-22 21:15:00,0.104,0.047597847,0.024,16.5,97.7
2020-08-22 21:30:00,0.085,0.059318359,0.012,13.825,95.025
2020-08-22 21:45:00,0.074,0.047652068,0.0,11.15,92.35
2020-08-22 22:00:00,0.059,0.040480471,0.014,11.4,92.6
2020-08-22 22:15:00,0.052,0.044375718,0.0,11.6,92.8
2020-08-22 22:30:00,0.06,0.043960035,0.047,11.975,95.375
2020-08-22 22:45:00,0.049,0.023872661,0.031,12.35,97.95
2020-08-22 23:00:00,0.078,0.051398553,0.047,12.6,98.2
2020-08-22 23:15:00,0.064,0.072650286,0.012,12.8,98.4
2020-08-22 23:30:00,0.045,0.027149246,0.02,12.325,102.875
2020-08-22 23:45:00,0.088,0.011587871,0.03,11.85,107.35
2020-08-23 00:00:00,0.071,0.017195421,0.014,12.1,107.6
2020-08-23 00:15:00,0.062,0.04065488,0.035,12.3,107.8
2020-08-23 00:30:00,0.046,0.045962294,0.0,13.075,108.025
2020-08-23 00:45:00,0.079,0.047300575,0.0,13.85,108.25
2020-08-23 01:00:00,0.089,0.025931153,0.02,14.1,108.5
2020-08-23 01:15:00,0.081,0.037485537,0.037,14.3,108.7
2020-08-23 01:30:00,0.074,0.032022443,0.0,12.675,104.975
2020-08-23 01:45:00,0.094,0.035744698,0.042,11.05,101.25
2020-08-23 02:00:00,0.058,0.027831821,0.051,11.3,101.5
2020-08-23 02:15:00,0.076,0.037773353,0.025,11.5,101.7
2020-08-23 02:30:00,0.086,0.021935214,0.0,11.125,99.125
2020-08-23 02:45:00,0.054,0.049473088,0.007,10.75,96.55
2020-08-23 03:00:00,0.074,0.029764705,0.045,11.0,96.8
2020-08-23 03:15:00,0.06,0.039601897,0.051,11.2,97.0
2020-08-23 03:30:00,0.078,0.036109207,0.0,10.125,90.175
2020-08-23 03:45:00,0.07,0.024771148,0.033,9.05,83.35
2020-08-23 04:00:00,0.088,0.029271022,0.036,9.3,83.6
2020-08-23 04:15:00,0.072,0.040397466,0.062,9.5,83.8
2020-08-23 04:30:00,0.052,0.029561418,0.0,11.725,82.175
2020-08-23 04:45:00,0.11,0.059094769,0.037,13.95,80.55
2020-08-23 05:00:00,0.099,0.02886168,0.085,14.2,80.8
2020-08-23 05:15:00,0.096,0.02841723,0.12,14.4,81.0
2020-08-23 05:30:00,0.105,0.04381362,0.115,13.075,78.525
2020-08-23 05:45:00,0.066,0.071499161,0.158,11.75,76.05
2020-08-23 06:00:00,0.059,0.035753047,0.236,12.0,76.3
2020-08-23 06:15:00,0.082,0.038555018,0.267,12.2,76.5
2020-08-23 06:30:00,0.104,0.060022716,0.349,13.175,75.175
2020-08-23 06:45:00,0.081,0.086897832,0.368,14.15,73.85
2020-08-23 07:00:00,0.08,0.057609319,0.434,14.4,74.1
2020-08-23 07:15:00,0.082,0.065210417,0.497,14.6,74.3
2020-08-23 07:30:00,0.078,0.090394795,0.533,15.525,85.625
2020-08-23 07:45:00,0.114,0.061722957,0.619,16.45,96.95
2020-08-23 08:00:00,0.115,0.064144127,0.651,16.7,97.2
2020-08-23 08:15:00,0.063,0.079653452,0.714,16.9,97.4
2020-08-23 08:30:00,0.093,0.072535571,0.754,15.875,90.775
2020-08-23 08:45:00,0.105,0.049983567,0.806,14.85,84.15
2020-08-23 09:00:00,0.12,0.080760183,0.804,15.1,84.4
2020-08-23 09:15:00,0.064,0.061146583,0.853,15.3,84.6
2020-08-23 09:30:00,0.097,0.04932487,0.866,13.675,88.075
2020-08-23 09:45:00,0.064,0.04875908,0.839,12.05,91.55
2020-08-23 10:00:00,0.072,0.056545875,0.852,12.3,91.8
2020-08-23 10:15:00,0.122,0.080904445,0.824,12.5,92.0
2020-08-23 10:30:00,0.07,0.073096187,0.863,12.625,79.225
2020-08-23 10:45:00,0.064,0.052914041,0.82,12.75,66.45
2020-08-23 11:00:00,0.094,0.058676133,0.829,13.0,66.7
2020-08-23 11:15:00,0.068,0.064750511,0.797,13.2,66.9
2020-08-23 11:30:00,0.106,0.042994084,0.837,13.475,73.775
2020-08-23 11:45:00,0.108,0.070912034,0.788,13.75,80.65
2020-08-23 12:00:00,0.076,0.053840704,0.785,14.0,80.9
2020-08-23 12:15:00,0.12,0.080172876,0.745,14.2,81.1
2020-08-23 12:30:00,0.077,0.059676113,0.742,16.175,83.775
2020-08-23 12:45:00,0.11,0.066286847,0.655,18.15,86.45
2020-08-23 13:00:00,0.088,0.056767868,0.686,18.4,86.7
2020-08-23 13:15:00,0.059,0.053706866,0.645,18.6,86.9
2020-08-23 13:30:00,0.108,0.061425128,0.587,18.625,72.825
2020-08-23 13:45:00,0.058,0.042017789,0.543,18.65,58.75
2020-08-23 14:00:00,0.106,0.062962702,0.522,18.9,59.0
2020-08-23 14:15:00,0.086,0.044772687,0.507,19.1,59.2
2020-08-23 14:30:00,0.101,0.055137615,0.507,17.125,63.225
2020-08-23 14:45:00,0.059,0.056885244,0.484,15.15,67.25
2020-08-23 15:00:00,0.107,0.054267104,0.393,15.4,67.5
2020-08-23 15:15:00,0.09,0.060241802,0.38,15.6,67.7
2020-08-23 15:30:00,0.083,0.055953824,0.321,16.375,74.375
2020-08-23 15:45:00,0.075,0.05321138,0.31,17.15,81.05
2020-08-23 16:00:00,0.111,0.053036872,0.273,17.4,81.3
2020-08-23 16:15:00,0.118,0.060450109,0.19,17.6,81.5
2020-08-23 16:30:00,0.112,0.054516226,0.133,17.075,85.875
2020-08-23 16:45:00,0.088,0.060671253,0.109,16.55,90.25
2020-08-23 17:00:00,0.084,0.063209553,0.099,16.8,90.5
2020-08-23 17:15:00,0.11,0.058390065,0.06,17.0,90.7
2020-08-23 17:30:00,0.078,0.084583775,0.057,15.775,81.525
2020-08-23 17:45:00,0.109,0.069676674,0.056,14.55,72.35
2020-08-23 18:00:00,0.091,0.068566984,0.023,14.8,72.6
2020-08-23 18:15:00,0.123,0.084933018,0.032,15.0,72.8
2020-08-23 18:30:00,0.064,0.092698419,0.045,12.875,78.575
2020-08-23 18:45:00,0.098,0.089379983,0.001,10.75,84.35
2020-08-23 19:00:00,0.08,0.061044442,0.011,11.0,84.6
2020-08-23 19:15:00,0.113,0.088028353,0.032,11.2,84.8
2020-08-23 19:30:00,0.097,0.077855347,0.017,11.775,81.475
2020-08-23 19:45:00,0.078,0.073956694,0.055,12.35,78.15
2020-08-23 20:00:00,0.105,0.08509361,0.025,12.6,78.4
2020-08-23 20:15:00,0.062,0.075174071,0.008,12.8,78.6
2020-08-23 20:30:00,0.06,0.049354994,0.051,12.725,88.025
2020-08-23 20:45:00,0.068,0.054122339,0.033,12.65,97.45
2020-08-23 21:00:00,0.117,0.093115103,0.021,12.9,97.7
2020-08-23 21:15:00,0.112,0.081523157,0.042,13.1,97.9
2020-08-23 21:30:00,0.051,0.081152547,0.024,11.425,95.975
2020-08-23 21:45:00,0.109,0.0282574,0.021,9.75,94.05
2020-08-23 22:00:00,0.066,0.088290501,0.039,10.0,94.3
2020-08-23 22:15:00,0.059,0.065500627,0.012,10.2,94.5
2020-08-23 22:30:00,0.055,0.053245018,0.054,10.825,86.125
2020-08-23 22:45:00,0.106,0.042072429,0.042,11.45,77.75
2020-08-23 23:00:00,0.051,0.039708291,0.028,11.7,78.0
2020-08-23 23:15:00,0.09,0.078876483,0.053,11.9,78.2
2020-08-23 23:30:00,0.067,0.057085295,0.0,11.875,96.075
2020-08-23 23:45:00,0.058,0.029905465,0.029,11.85,113.95
2020-08-24 00:00:00,0.073,0.058732282,0.043,12.1,114.2
2020-08-24 00:15:00,0.05,0.056746513,0.035,12.3,114.4
2020-08-24 00:30:00,0.046,0.038954669,0.043,11.775,113.775
2020-08-24 00:45:00,0.071,0.040910656,0.0,11.25,113.15
2020-08-24 01:00:00,0.046,0.036375845,0.0,11.5,113.4
2020-08-24 01:15:00,0.046,0.057808068,0.01,11.7,113.6
2020-08-24 01:30:00,0.06,0.04183721,0.049,10.925,113.425
2020-08-24 01:45:00,0.101,0.02052171,0.006,10.15,113.25
2020-08-24 02:00:00,0.063,0.046684646,0.051,10.4,113.5
2020-08-24 02:15:00,0.08,0.041273889,0.039,10.6,113.7
2020-08-24 02:30:00,0.069,0.013485697,0.004,10.775,110.675
2020-08-24 02:45:00,0.102,0.04544158,0.027,10.95,107.65
2020-08-24 03:00:00,0.063,0.058418102,0.052,11.2,107.9
2020-08-24 03:15:00,0.114,0.045679594,0.007,11.4,108.1
2020-08-24 03:30:00,0.086,0.04247478,0.005,11.275,97.925
2020-08-24 03:45:00,0.085,0.052356189,0.051,11.15,87.75
2020-08-24 04:00:00,0.069,0.025032523,0.036,11.4,88.0
2020-08-24 04:15:00,0.075,0.04013102,0.052,11.6,88.2
2020-08-24 04:30:00,0.119,0.039690411,0.06,9.925,90.725
2020-08-24 04:45:00,0.085,0.054536763,0.028,8.25,93.25
2020-08-24 05:00:00,0.125,0.041998304,0.041,8.5,93.5
2020-08-24 05:15:00,0.08,0.052750228,0.053,8.7,93.7
2020-08-24 05:30:00,0.092,0.050921244,0.123,10.275,88.825
2020-08-24 05:45:00,0.101,0.068597528,0.108,11.85,83.95
2020-08-24 06:00:00,0.13,0.023901471,0.17,12.1,84.2
2020-08-24 06:15:00,0.137,0.028721417,0.222,12.3,84.4
2020-08-24 06:30:00,0.116,0.037255302,0.266,13.275,90.675
2020-08-24 06:45:00,0.128,0.058758653,0.296,14.25,96.95
2020-08-24 07:00:00,0.111,0.039284133,0.325,14.5,97.2
2020-08-24 07:15:00,0.113,0.048212945,0.329,14.7,97.4
2020-08-24 07:30:00,0.089,0.072342726,0.4,14.425,87.475
2020-08-24 07:45:00,0.122,0.08191625,0.434,14.15,77.55
2020-08-24 08:00:00,0.1,0.077713978,0.438,14.4,77.8
2020-08-24 08:15:00,0.106,0.066609639,0.473,14.6,78.0
2020-08-24 08:30:00,0.147,0.034170462,0.563,12.575,74.225
2020-08-24 08:45:00,0.103,0.069565983,0.572,10.55,70.45
2020-08-24 09:00:00,0.113,0.077170829,0.597,10.8,70.7
2020-08-24 09:15:00,0.146,0.05543663,0.582,11.0,70.9
2020-08-24 09:30:00,0.12,0.064988648,0.646,11.025,72.875
2020-08-24 09:45:00,0.127,0.073281561,0.626,11.05,74.85
2020-08-24 10:00:00,0.097,0.055822405,0.628,11.3,75.1
2020-08-24 10:15:00,0.094,0.041736954,0.617,11.5,75.3
2020-08-24 10:30:00,0.124,0.024863922,0.663,13.375,66.775
2020-08-24 10:45:00,0.143,0.035501181,0.6,15.25,58.25
2020-08-24 11:00:00,0.087,0.049022355,0.613,15.5,58.5
2020-08-24 11:15:00,0.117,0.032547238,0.611,15.7,58.7
2020-08-24 11:30:00,0.142,0.046157171,0.673,16.125,64.475
2020-08-24 11:45:00,0.097,0.047928749,0.623,16.55,70.25
2020-08-24 12:00:00,0.144,0.037440001,0.636,16.8,70.5
2020-08-24 12:15:00,0.11,0.032472931,0.619,17.0,70.7
2020-08-24 12:30:00,0.115,0.021683971,0.646,14.625,75.225
2020-08-24 12:45:00,0.079,0.053835592,0.606,12.25,79.75
2020-08-24 13:00:00,0.132,0.033330924,0.592,12.5,80.0
2020-08-24 13:15:00,0.094,0.030327683,0.582,12.7,80.2
2020-08-24 13:30:00,0.139,0.02201934,0.51,14.525,75.175
2020-08-24 13:45:00,0.108,0.007981799,0.494,16.35,70.15
2020-08-24 14:00:00,0.127,0.03560272,0.509,16.6,70.4
2020-08-24 14:15:00,0.116,0.028188302,0.447,16.8,70.6
2020-08-24 14:30:00,0.134,0.02197203,0.453,13.925,74.225
2020-08-24 14:45:00,0.083,0.047566024,0.387,11.05,77.85
2020-08-24 15:00:00,0.141,0.014248977,0.373,11.3,78.1
2020-08-24 15:15:00,0.081,0.035007881,0.305,11.5,78.3
2020-08-24 15:30:00,0.111,0.030594155,0.243,12.675,81.875
2020-08-24 15:45:00,0.093,0.027441924,0.21,13.85,85.45
2020-08-24 16:00:00,0.14,0.027598167,0.166,14.1,85.7
2020-08-24 16:15:00,0.128,0.024367064,0.189,14.3,85.9
2020-08-24 16:30:00,0.139,0.037771915,0.11,14.725,91.575
2020-08-24 16:45:00,0.077,0.027307619,0.075,15.15,97.25
2020-08-24 17:00:00,0.107,0.016742032,0.077,15.4,97.5
2020-08-24 17:15:00,0.114,0.027570511,0.095,15.6,97.7
2020-08-24 17:30:00,0.088,0.023215631,0.051,14.175,87.175
2020-08-24 17:45:00,0.095,0.033797421,0.022,12.75,76.65
2020-08-24 18:00:00,0.12,0.058359217,0.033,13.0,76.9
2020-08-24 18:15:00,0.133,0.033972882,0.048,13.2,77.1
2020-08-24 18:30:00,0.111,0.047756856,0.0,12.475,77.125
2020-08-24 18:45:00,0.106,0.057054032,0.05,11.75,77.15
2020-08-24 19:00:00,0.128,0.045781489,0.048,12.0,77.4
2020-08-24 19:15:00,0.077,0.078356002,0.009,12.2,77.6
2020-08-24 19:30:00,0.108,0.060876273,0.0,11.975,86.375
2020-08-24 19:45:00,0.109,0.040206334,0.028,11.75,95.15
2020-08-24 20:00:00,0.106,0.047219572,0.043,12.0,95.4
2020-08-24 20:15:00,0.087,0.018727412,0.0,12.2,95.6
2020-08-24 20:30:00,0.101,0.050647415,0.006,11.375,100.175
2020-08-24 20:45:00,0.072,0.016369608,0.015,10.55,104.75
2020-08-24 21:00:00,0.075,0.027143296,0.034,10.8,105.0
2020-08-24 21:15:00,0.073,0.032607392,0.005,11.0,105.2
2020-08-24 21:30:00,0.094,0.042696767,0.0,11.075,88.675
2020-08-24 21:45:00,0.112,0.009801045,0.007,11.15,72.15
2020-08-24 22:00:00,0.097,0.035124699,0.03,11.4,72.4
2020-08-24 22:15:00,0.066,0.031092996,0.022,11.6,72.6
2020-08-24 22:30:00,0.113,0.017152287,0.002,9.625,82.275
2020-08-24 22:45:00,0.098,0.01273837,0.017,7.65,91.95
2020-08-24 23:00:00,0.097,0.040617946,0.037,7.9,92.2
2020-08-24 23:15:00,0.087,0.012090403,0.0,8.1,92.4
2020-08-24 23:30:00,0.091,0.024184708,0.013,7.925,98.575
2020-08-24 23:45:00,0.07,0.021075899,0.017,7.75,104.75
2020-08-25 00:00:00,0.102,0.039064015,0.028,8.0,105.0
2020-08-25 00:15:00,0.106,0.041429418,0.02,8.2,105.2
2020-08-25 00:30:00,0.086,0.013733439,0.04,8.675,104.175
2020-08-25 00:45:00,0.113,0.008594287,0.035,9.15,103.15
2020-08-25 01:00:00,0.083,0.025368572,0.0,9.4,103.4
2020-08-25 01:15:00,0.109,0.023821082,0.0,9.6,103.6
2020-08-25 01:30:00,0.112,0.023444728,0.005,8.725,91.125
2020-08-25 01:45:00,0.085,0.01471646,0.019,7.85,78.65
2020-08-25 02:00:00,0.068,0.022844336,0.021,8.1,78.9
2020-08-25 02:15:00,0.1,0.019318435,0.0,8.3,79.1
2020-08-25 02:30:00,0.074,0.043761026,0.008,9.825,81.975
2020-08-25 02:45:00,0.066,0.02152705,0.002,11.35,84.85
2020-08-25 03:00:00,0.097,0.010943475,0.034,11.6,85.1
2020-08-25 03:15:00,0.09,0.014130215,0.035,11.8,85.3
2020-08-25 03:30:00,0.057,0.014375088,0.001,10.725,95.475
2020-08-25 03:45:00,0.082,0.005324264,0.004,9.65,105.65
2020-08-25 04:00:00,0.07,0.009000799,0.008,9.9,105.9
2020-08-25 04:15:00,0.072,0.03042148,0.038,10.1,106.1
2020-08-25 04:30:00,0.092,0.039296841,0.014,8.475,101.475
2020-08-25 04:45:00,0.071,0.011793476,0.042,6.85,96.85
2020-08-25 05:00:00,0.073,0.038200387,0.078,7.1,97.1
2020-08-25 05:15:00,0.107,0.02239503,0.099,7.3,97.3
2020-08-25 05:30:00,0.124,0.019919132,0.122,8.475,93.025
2020-08-25 05:45:00,0.136,0.040051805,0.145,9.65,88.75
2020-08-25 06:00:00,0.081,0.046402258,0.25,9.9,89.0
2020-08-25 06:15:00,0.126,0.025041843,0.315,10.1,89.2
2020-08-25 06:30:00,0.142,0.054456602,0.336,11.675,89.525
2020-08-25 06:45:00,0.126,0.051318826,0.403,13.25,89.85
2020-08-25 07:00:00,0.132,0.057812979,0.446,13.5,90.1
2020-08-25 07:15:00,0.107,0.024690823,0.511,13.7,90.3
2020-08-25 07:30:00,0.144,0.060310446,0.586,12.575,88.275
2020-08-25 07:45:00,0.142,0.049875666,0.675,11.45,86.25
2020-08-25 08:00:00,0.109,0.067563612,0.731,11.7,86.5
2020-08-25 08:15:00,0.118,0.07149169,0.738,11.9,86.7
2020-08-25 08:30:00,0.097,0.079974069,0.789,12.925,72.775
2020-08-25 08:45:00,0.111,0.079963323,0.842,13.95,58.85
2020-08-25 09:00:00,0.129,0.035780324,0.879,14.2,59.1
2020-08-25 09:15:00,0.084,0.07611745,0.869,14.4,59.3
2020-08-25 09:30:00,0.135,0.057955304,0.934,13.925,59.625
2020-08-25 09:45:00,0.111,0.068338128,0.943,13.45,59.95
2020-08-25 10:00:00,0.141,0.063333476,0.944,13.7,60.2
2020-08-25 10:15:00,0.09,0.068577485,0.954,13.9,60.4
2020-08-25 10:30:00,0.123,0.087203574,0.955,15.125,52.975
2020-08-25 10:45:00,0.105,0.071745449,0.941,16.35,45.55
2020-08-25 11:00:00,0.083,0.045363898,0.888,16.6,45.8
2020-08-25 11:15:00,0.08,0.077003933,0.866,16.8,46.0
2020-08-25 11:30:00,0.079,0.057423477,0.89,14.075,50.725
2020-08-25 11:45:00,0.097,0.049044797,0.846,11.35,55.45
2020-08-25 12:00:00,0.083,0.062208723,0.8,11.6,55.7
2020-08-25 12:15:00,0.101,0.063798087,0.795,11.8,55.9
2020-08-25 12:30:00,0.095,0.059556265,0.786,12.225,58.875
2020-08-25 12:45:00,0.077,0.043167037,0.788,12.65,61.85
2020-08-25 13:00:00,0.122,0.087898389,0.748,12.9,62.1
2020-08-25 13:15:00,0.125,0.057320279,0.77,13.1,62.3
2020-08-25 13:30:00,0.123,0.066901896,0.719,13.325,57.725
2020-08-25 13:45:00,0.091,0.042630558,0.707,13.55,53.15
2020-08-25 14:00:00,0.107,0.073832474,0.696,13.8,53.4
2020-08-25 14:15:00,0.084,0.074041692,0.631,14.0,53.6
2020-08-25 14:30:00,0.08,0.061497268,0.629,16.175,50.225
2020-08-25 14:45:00,0.131,0.042213468,0.532,18.35,46.85
2020-08-25 15:00:00,0.133,0.053314054,0.5,18.6,47.1
2020-08-25 15:15:00,0.093,0.050720907,0.45,18.8,47.3
2020-08-25 15:30:00,0.115,0.065838927,0.416,18.775,51.825
2020-08-25 15:45:00,0.087,0.069104018,0.402,18.75,56.35
2020-08-25 16:00:00,0.102,0.053796125,0.337,19.0,56.6
2020-08-25 16:15:00,0.115,0.040917829,0.279,19.2,56.8
2020-08-25 16:30:00,0.111,0.064671431,0.224,16.175,67.775
2020-08-25 16:45:00,0.134,0.085387677,0.157,13.15,78.75
2020-08-25 17:00:00,0.1,0.034062986,0.132,13.4,79.0
2020-08-25 17:15:00,0.095,0.068160857,0.063,13.6,79.2
2020-08-25 17:30:00,0.128,0.055000653,0.072,13.225,68.375
2020-08-25 17:45:00,0.126,0.061397544,0.063,12.85,57.55
2020-08-25 18:00:00,0.082,0.075693012,0.049,13.1,57.8
2020-08-25 18:15:00,0.129,0.060696354,0.038,13.3,58.0
2020-08-25 18:30:00,0.134,0.081109265,0.014,11.475,60.675
2020-08-25 18:45:00,0.074,0.065654821,0.044,9.65,63.35
2020-08-25 19:00:00,0.096,0.099656479,0.055,9.9,63.6
2020-08-25 19:15:00,0.097,0.095595344,0.019,10.1,63.8
2020-08-25 19:30:00,0.083,0.086759485,0.041,9.375,67.275
2020-08-25 19:45:00,0.097,0.088451655,0.033,8.65,70.75
2020-08-25 20:00:00,0.081,0.084790647,0.0,8.9,71.0
2020-08-25 20:15:00,0.091,0.103530576,0.044,9.1,71.2
2020-08-25 20:30:00,0.071,0.087582078,0.01,10.025,69.575
2020-08-25 20:45:00,0.08,0.070125003,0.0,10.95,67.95
2020-08-25 21:00:00,0.1,0.082008641,0.009,11.2,68.2
2020-08-25 21:15:00,0.091,0.085327003,0.009,11.4,68.4
2020-08-25 21:30:00,0.07,0.043802263,0.045,10.575,74.725
2020-08-25 21:45:00,0.098,0.073110344,0.016,9.75,81.05
2020-08-25 22:00:00,0.074,0.08764428,0.0,10.0,81.3
2020-08-25 22:15:00,0.108,0.088626878,0.021,10.2,81.5
2020-08-25 22:30:00,0.069,0.075399431,0.027,10.225,73.375
2020-08-25 22:45:00,0.106,0.050556817,0.05,10.25,65.25
2020-08-25 23:00:00,0.065,0.07127611,0.024,10.5,65.5
2020-08-25 23:15:00,0.073,0.091830569,0.044,10.7,65.7
2020-08-25 23:30:00,0.103,0.038961269,0.0,9.425,71.625
2020-08-25 23:45:00,0.114,0.047815809,0.013,8.15,77.55
2020-08-26 00:00:00,0.11,0.082187376,0.005,8.4,77.8
2020-08-26 00:15:00,0.083,0.051921944,0.041,8.6,78.0
2020-08-26 00:30:00,0.112,0.050222933,0.028,10.125,79.525
2020-08-26 00:45:00,0.112,0.062824443,0.032,11.65,81.05
2020-08-26 01:00:00,0.114,0.076228158,0.006,11.9,81.3
2020-08-26 01:15:00,0.109,0.032680539,0.039,12.1,81.5
2020-08-26 01:30:00,0.053,0.065704912,0.02,10.325,81.525
2020-08-26 01:45:00,0.051,0.055014108,0.022,8.55,81.55
2020-08-26 02:00:00,0.056,0.070947725,0.023,8.8,81.8
2020-08-26 02:15:00,0.092,0.05732487,0.0,9.0,82.0
2020-08-26 02:30:00,0.052,0.063457219,0.026,9.825,92.075
2020-08-26 02:45:00,0.09,0.047956165,0.053,10.65,102.15
2020-08-26 03:00:00,0.056,0.049064994,0.022,10.9,102.4
2020-08-26 03:15:00,0.11,0.044052097,0.001,11.1,102.6
2020-08-26 03:30:00,0.079,0.047729042,0.015,10.875,107.025
2020-08-26 03:45:00,0.124,0.07491072,0.047,10.65,111.45
2020-08-26 04:00:00,0.075,0.053601929,0.029,10.9,111.7
2020-08-26 04:15:00,0.115,0.037603733,0.0,11.1,111.9
2020-08-26 04:30:00,0.104,0.038031244,0.062,9.475,102.525
2020-08-26 04:45:00,0.107,0.069099386,0.011,7.85,93.15
2020-08-26 05:00:00,0.083,0.040902222,0.055,8.1,93.4
2020-08-26 05:15:00,0.088,0.0534296,0.074,8.3,93.6
2020-08-26 05:30:00,0.086,0.063644919,0.097,8.875,80.925
2020-08-26 05:45:00,0.089,0.102304589,0.175,9.45,68.25
2020-08-26 06:00:00,0.094,0.037875914,0.209,9.7,68.5
2020-08-26 06:15:00,0.114,0.082804745,0.253,9.9,68.7
2020-08-26 06:30:00,0.123,0.09654071,0.312,9.875,78.675
2020-08-26 06:45:00,0.128,0.110511692,0.318,9.85,88.65
2020-08-26 07:00:00,0.104,0.082529784,0.37,10.1,88.9
2020-08-26 07:15:00,0.13,0.095757224,0.424,10.3,89.1
2020-08-26 07:30:00,0.115,0.074551553,0.443,11.825,83.325
2020-08-26 07:45:00,0.095,0.105860702,0.546,13.35,77.55
2020-08-26 08:00:00,0.1,0.092743789,0.621,13.6,77.8
2020-08-26 08:15:00,0.088,0.093407966,0.66,13.8,78.0
2020-08-26 08:30:00,0.104,0.080011564,0.762,13.425,76.425
2020-08-26 08:45:00,0.109,0.07337554,0.8,13.05,74.85
2020-08-26 09:00:00,0.134,0.097583974,0.826,13.3,75.1
2020-08-26 09:15:00,0.14,0.067807617,0.903,13.5,75.3
2020-08-26 09:30:00,0.086,0.092096756,0.93,14.625,78.325
2020-08-26 09:45:00,0.139,0.08350553,0.972,15.75,81.35
2020-08-26 10:00:00,0.085,0.077252933,0.951,16.0,81.6
2020-08-26 10:15:00,0.082,0.096716597,0.988,16.2,81.8
2020-08-26 10:30:00,0.119,0.078746605,1.042,13.575,83.375
2020-08-26 10:45:00,0.088,0.076203333,1.01,10.95,84.95
2020-08-26 11:00:00,0.081,0.067425865,1.036,11.2,85.2
2020-08-26 11:15:00,0.142,0.089616399,1.025,11.4,85.4
2020-08-26 11:30:00,0.104,0.066785152,1.01,12.975,74.725
2020-08-26 11:45:00,0.083,0.076158753,0.968,14.55,64.05
2020-08-26 12:00:00,0.097,0.080025266,0.932,14.8,64.3
2020-08-26 12:15:00,0.129,0.080502489,0.945,15.0,64.5
2020-08-26 12:30:00,0.096,0.105051044,0.901,14.775,72.925
2020-08-26 12:45:00,0.083,0.07553935,0.884,14.55,81.35
2020-08-26 13:00:00,0.139,0.092591044,0.855,14.8,81.6
2020-08-26 13:15:00,0.143,0.071500104,0.816,15.0,81.8
2020-08-26 13:30:00,0.101,0.086072127,0.799,12.925,84.625
2020-08-26 13:45:00,0.141,0.063373436,0.728,10.85,87.45
2020-08-26 14:00:00,0.124,0.057276708,0.726,11.1,87.7
2020-08-26 14:15:00,0.085,0.09285006,0.654,11.3,87.9
2020-08-26 14:30:00,0.134,0.085330006,0.6,11.725,86.875
2020-08-26 14:45:00,0.111,0.091079932,0.58,12.15,85.85
2020-08-26 15:00:00,0.116,0.078592217,0.566,12.4,86.1
2020-08-26 15:15:00,0.115,0.07226609,0.473,12.6,86.3
2020-08-26 15:30:00,0.1,0.052634771,0.466,11.175,88.625
2020-08-26 15:45:00,0.098,0.07373647,0.418,9.75,90.95
2020-08-26 16:00:00,0.131,0.078731139,0.365,10.0,91.2
2020-08-26 16:15:00,0.138,0.082625869,0.262,10.2,91.4
2020-08-26 16:30:00,0.093,0.094180738,0.207,12.275,89.975
2020-08-26 16:45:00,0.093,0.061365388,0.147,14.35,88.55
2020-08-26 17:00:00,0.094,0.065613643,0.156,14.6,88.8
2020-08-26 17:15:00,0.089,0.080700647,0.099,14.8,89.0
2020-08-26 17:30:00,0.106,0.090838819,0.04,15.225,97.675
2020-08-26 17:45:00,0.119,0.070800719,0.019,15.65,106.35
2020-08-26 18:00:00,0.078,0.099917086,0.001,15.9,106.6
2020-08-26 18:15:00,0.119,0.110264904,0.047,16.1,106.8
2020-08-26 18:30:00,0.096,0.087649175,0.054,15.625,101.475
2020-08-26 18:45:00,0.128,0.094901691,0.02,15.15,96.15
2020-08-26 19:00:00,0.117,0.090536038,0.026,15.4,96.4
2020-08-26 19:15:00,0.134,0.11264644,0.046,15.6,96.6
2020-08-26 19:30:00,0.088,0.099296245,0.0,15.475,105.975
2020-08-26 19:45:00,0.113,0.085054141,0.003,15.35,115.35
2020-08-26 20:00:00,0.095,0.13894315,0.008,15.6,115.6
